"data","model","mse"
"human_breast_cancer_ffpe","ZINB",196.212327442415
"human_breast_cancer_ffpe","ZINB",202.611228554408
"human_breast_cancer_ffpe","ZINB",200.1495875695
"human_breast_cancer_ffpe","ZINB",200.021012311358
"human_breast_cancer_ffpe","ZINB",204.49715548054
"human_breast_cancer_ffpe","ZINB",200.763904289118
"human_breast_cancer_ffpe","ZINB",203.269963661636
"human_breast_cancer_ffpe","ZINB",196.851309571088
"human_breast_cancer_ffpe","ZINB",204.746957903098
"human_breast_cancer_ffpe","ZINB",206.617888403495
"human_breast_cancer_ffpe","ZINB",208.696488482923
"human_breast_cancer_ffpe","ZINB",205.360016481334
"human_breast_cancer_ffpe","ZINB",195.889745432883
"human_breast_cancer_ffpe","ZINB",199.82918268467
"human_breast_cancer_ffpe","ZINB",205.869843129468
"human_breast_cancer_ffpe","ZINB",200.874968427323
"human_breast_cancer_ffpe","ZINB",203.609879269261
"human_breast_cancer_ffpe","ZINB",209.989526012708
"human_breast_cancer_ffpe","ZINB",202.843821683876
"human_breast_cancer_ffpe","ZINB",198.906815925338
"human_breast_cancer_ffpe","ZINB",197.8414050834
"human_breast_cancer_ffpe","ZINB",203.483154884829
"human_breast_cancer_ffpe","ZINB",195.238674940429
"human_breast_cancer_ffpe","ZINB",201.151579626688
"human_breast_cancer_ffpe","ZINB",205.685413224782
"human_breast_cancer_ffpe","ZINB",191.516680698967
"human_breast_cancer_ffpe","ZINB",199.622767672756
"human_breast_cancer_ffpe","ZINB",196.539657664813
"human_breast_cancer_ffpe","ZINB",205.755091143765
"human_breast_cancer_ffpe","ZINB",202.042642374901
"human_breast_cancer_ffpe","ZINB",198.022567911041
"human_breast_cancer_ffpe","ZINB",203.177651111994
"human_breast_cancer_ffpe","ZINB",200.922527402701
"human_breast_cancer_ffpe","ZINB",198.820694400318
"human_breast_cancer_ffpe","ZINB",196.492280182685
"human_breast_cancer_ffpe","ZINB",202.519169579031
"human_breast_cancer_ffpe","ZINB",201.271445591739
"human_breast_cancer_ffpe","ZINB",200.206478157268
"human_breast_cancer_ffpe","ZINB",193.530501985703
"human_breast_cancer_ffpe","ZINB",201.057992454329
"human_breast_cancer_ffpe","ZINB",208.751167593328
"human_breast_cancer_ffpe","ZINB",203.542661040508
"human_breast_cancer_ffpe","ZINB",193.908343923749
"human_breast_cancer_ffpe","ZINB",206.476453733122
"human_breast_cancer_ffpe","ZINB",196.466497617156
"human_breast_cancer_ffpe","ZINB",199.222927521843
"human_breast_cancer_ffpe","ZINB",198.737330619539
"human_breast_cancer_ffpe","ZINB",200.342017672756
"human_breast_cancer_ffpe","ZINB",200.805545869738
"human_breast_cancer_ffpe","ZINB",197.315225972994
"human_breast_cancer_ffpe","ZINB",202.288769658459
"human_breast_cancer_ffpe","ZINB",198.532811556791
"human_breast_cancer_ffpe","ZINB",205.809133836378
"human_breast_cancer_ffpe","ZINB",194.689988482923
"human_breast_cancer_ffpe","ZINB",189.846196386021
"human_breast_cancer_ffpe","ZINB",199.650682088959
"human_breast_cancer_ffpe","ZINB",196.525348888006
"human_breast_cancer_ffpe","ZINB",202.232642573471
"human_breast_cancer_ffpe","ZINB",199.016833200953
"human_breast_cancer_ffpe","ZINB",199.975506354249
"human_breast_cancer_ffpe","ZINB",214.438205321684
"human_breast_cancer_ffpe","ZINB",197.708285146942
"human_breast_cancer_ffpe","ZINB",202.4906550834
"human_breast_cancer_ffpe","ZINB",205.939595710882
"human_breast_cancer_ffpe","ZINB",193.110688244639
"human_breast_cancer_ffpe","ZINB",196.756935266084
"human_breast_cancer_ffpe","ZINB",203.640876290707
"human_breast_cancer_ffpe","ZINB",204.785583002383
"human_breast_cancer_ffpe","ZINB",201.061643764893
"human_breast_cancer_ffpe","ZINB",199.605907267673
"human_breast_cancer_ffpe","ZINB",207.703107426529
"human_breast_cancer_ffpe","ZINB",197.630835186656
"human_breast_cancer_ffpe","ZINB",209.820288721207
"human_breast_cancer_ffpe","ZINB",199.899236894361
"human_breast_cancer_ffpe","ZINB",198.132951945989
"human_breast_cancer_ffpe","ZINB",200.794164614774
"human_breast_cancer_ffpe","ZINB",203.011153296267
"human_breast_cancer_ffpe","ZINB",202.942710881652
"human_breast_cancer_ffpe","ZINB",204.825933677522
"human_breast_cancer_ffpe","ZINB",198.003481731533
"human_breast_cancer_ffpe","ZINB",208.678970413026
"human_breast_cancer_ffpe","ZINB",202.203590945195
"human_breast_cancer_ffpe","ZINB",193.367323471009
"human_breast_cancer_ffpe","ZINB",205.029771842732
"human_breast_cancer_ffpe","ZINB",205.178881453535
"human_breast_cancer_ffpe","ZINB",198.151945591739
"human_breast_cancer_ffpe","ZINB",200.907360007943
"human_breast_cancer_ffpe","ZINB",203.785956910246
"human_breast_cancer_ffpe","ZINB",206.4143375695
"human_breast_cancer_ffpe","ZINB",199.963992652899
"human_breast_cancer_ffpe","ZINB",204.664392970612
"human_breast_cancer_ffpe","ZINB",200.123771048451
"human_breast_cancer_ffpe","ZINB",197.992313145353
"human_breast_cancer_ffpe","ZINB",201.593917196187
"human_breast_cancer_ffpe","ZINB",202.760678514694
"human_breast_cancer_ffpe","ZINB",201.718929706116
"human_breast_cancer_ffpe","ZINB",207.828507942812
"human_breast_cancer_ffpe","ZINB",195.777677124702
"human_breast_cancer_ffpe","ZINB",200.229538324067
"human_breast_cancer_ffpe","ZINB",199.328059968229
"human_breast_cancer_ffpe","ZINB",199.755294479746
"human_breast_cancer_ffpe","ZINB",198.067866560763
"human_breast_cancer_ffpe","ZINB",201.872682088959
"human_breast_cancer_ffpe","ZINB",203.955377283558
"human_breast_cancer_ffpe","ZINB",206.896924344718
"human_breast_cancer_ffpe","ZINB",204.877076846704
"human_breast_cancer_ffpe","ZINB",197.956748808578
"human_breast_cancer_ffpe","ZINB",199.953760921366
"human_breast_cancer_ffpe","ZINB",200.614613582208
"human_breast_cancer_ffpe","ZINB",204.619444201747
"human_breast_cancer_ffpe","ZINB",197.137129070691
"human_breast_cancer_ffpe","ZINB",199.683340150913
"human_breast_cancer_ffpe","ZINB",194.803319896743
"human_breast_cancer_ffpe","ZINB",203.23802720413
"human_breast_cancer_ffpe","ZINB",196.461815131056
"human_breast_cancer_ffpe","ZINB",195.408239475774
"human_breast_cancer_ffpe","ZINB",196.792010325655
"human_breast_cancer_ffpe","ZINB",202.461766878475
"human_breast_cancer_ffpe","ZINB",193.855113780778
"human_breast_cancer_ffpe","ZINB",196.252745035743
"human_breast_cancer_ffpe","ZINB",200.925992851469
"human_breast_cancer_ffpe","ZINB",204.588594122319
"human_breast_cancer_ffpe","ZINB",199.120603852264
"human_breast_cancer_ffpe","ZINB",206.531877084988
"human_breast_cancer_ffpe","ZINB",201.273136616362
"human_breast_cancer_ffpe","ZINB",200.603142970612
"human_breast_cancer_ffpe","ZINB",198.605015488483
"human_breast_cancer_ffpe","ZINB",197.841572081017
"human_breast_cancer_ffpe","ZINB",198.519021048451
"human_breast_cancer_ffpe","ZINB",198.75881076251
"human_breast_cancer_ffpe","ZINB",196.341491262907
"human_breast_cancer_ffpe","ZINB",199.484673153296
"human_breast_cancer_ffpe","ZINB",199.983460881652
"human_breast_cancer_ffpe","ZINB",193.976618546465
"human_breast_cancer_ffpe","ZINB",196.46562827641
"human_breast_cancer_ffpe","ZINB",191.135805202542
"human_breast_cancer_ffpe","ZINB",194.28851330421
"human_breast_cancer_ffpe","ZINB",200.80033081811
"human_breast_cancer_ffpe","ZINB",203.103340150913
"human_breast_cancer_ffpe","ZINB",199.408071683876
"human_breast_cancer_ffpe","ZINB",194.913446584591
"human_breast_cancer_ffpe","ZINB",206.547748411438
"human_breast_cancer_ffpe","ZINB",201.430944003177
"human_breast_cancer_ffpe","ZINB",208.445430301827
"human_breast_cancer_ffpe","ZINB",193.916249404289
"human_breast_cancer_ffpe","ZINB",195.128850873709
"human_breast_cancer_ffpe","ZINB",200.462786735504
"human_breast_cancer_ffpe","ZINB",201.068293089754
"human_breast_cancer_ffpe","ZINB",199.479954130262
"human_breast_cancer_ffpe","ZINB",198.423319698173
"human_breast_cancer_ffpe","ZINB",200.986977362987
"human_breast_cancer_ffpe","ZINB",197.94585782367
"human_breast_cancer_ffpe","ZINB",200.820695194599
"human_breast_cancer_ffpe","ZINB",200.747538522637
"human_breast_cancer_ffpe","ZINB",199.476950953137
"human_breast_cancer_ffpe","ZINB",196.323299841144
"human_breast_cancer_ffpe","ZINB",201.277571485306
"human_breast_cancer_ffpe","ZINB",196.998412827641
"human_breast_cancer_ffpe","ZINB",198.894721207307
"human_breast_cancer_ffpe","ZINB",199.698043685465
"human_breast_cancer_ffpe","ZINB",200.20389158062
"human_breast_cancer_ffpe","ZINB",198.804910444797
"human_breast_cancer_ffpe","ZINB",193.750079428118
"human_breast_cancer_ffpe","ZINB",197.392688641779
"human_breast_cancer_ffpe","ZINB",197.126838760921
"human_breast_cancer_ffpe","ZINB",201.479193606037
"human_breast_cancer_ffpe","ZINB",194.855309968229
"human_breast_cancer_ffpe","ZINB",205.809467434472
"human_breast_cancer_ffpe","ZINB",200.742086775218
"human_breast_cancer_ffpe","ZINB",207.031809173948
"human_breast_cancer_ffpe","ZINB",197.556996624305
"human_breast_cancer_ffpe","ZINB",200.31572974583
"human_breast_cancer_ffpe","ZINB",208.018088363781
"human_breast_cancer_ffpe","ZINB",210.141469420175
"human_breast_cancer_ffpe","ZINB",209.083728951549
"human_breast_cancer_ffpe","ZINB",197.130444400318
"human_breast_cancer_ffpe","ZINB",202.215316918189
"human_breast_cancer_ffpe","ZINB",196.443150317712
"human_breast_cancer_ffpe","ZINB",198.805080023828
"human_breast_cancer_ffpe","ZINB",202.28494618745
"human_breast_cancer_ffpe","ZINB",199.72506076251
"human_breast_cancer_ffpe","ZINB",202.258812549643
"human_breast_cancer_ffpe","ZINB",201.092836576648
"human_breast_cancer_ffpe","ZINB",201.754217235902
"human_breast_cancer_ffpe","ZINB",203.002424940429
"human_breast_cancer_ffpe","ZINB",202.730115567911
"human_breast_cancer_ffpe","ZINB",204.884707307387
"human_breast_cancer_ffpe","ZINB",194.585044281176
"human_breast_cancer_ffpe","ZINB",203.012239078634
"human_breast_cancer_ffpe","ZINB",199.46502045274
"human_breast_cancer_ffpe","ZINB",203.962294876886
"human_breast_cancer_ffpe","ZINB",196.690150913423
"human_breast_cancer_ffpe","ZINB",198.046257148531
"human_breast_cancer_ffpe","ZINB",200.291162827641
"human_breast_cancer_ffpe","ZINB",203.73809451946
"human_breast_cancer_ffpe","ZINB",201.223590349484
"human_breast_cancer_ffpe","ZINB",202.142359610802
"human_breast_cancer_ffpe","ZINB",202.219918189039
"human_breast_cancer_ffpe","ZINB",192.998294479746
"human_breast_cancer_ffpe","ZINB",202.282448371724
"human_breast_cancer_ffpe","ZINB",200.078131056394
"human_breast_cancer_ffpe","ZINB",201.283522438443
"human_breast_cancer_ffpe","ZINB",204.208055599682
"human_breast_cancer_ffpe","ZINB",194.296478951549
"human_breast_cancer_ffpe","ZINB",198.06797279587
"human_breast_cancer_ffpe","ZINB",200.508968030183
"human_breast_cancer_ffpe","ZINB",198.997107426529
"human_breast_cancer_ffpe","ZINB",202.79323669579
"human_breast_cancer_ffpe","ZINB",201.15656115965
"human_breast_cancer_ffpe","ZINB",207.26770929309
"human_breast_cancer_ffpe","ZINB",199.516553216839
"human_breast_cancer_ffpe","ZINB",197.243697378872
"human_breast_cancer_ffpe","ZINB",199.002253772836
"human_breast_cancer_ffpe","ZINB",203.100045274027
"human_breast_cancer_ffpe","ZINB",203.204219618745
"human_breast_cancer_ffpe","ZINB",202.141464455917
"human_breast_cancer_ffpe","ZINB",205.794265488483
"human_breast_cancer_ffpe","ZINB",195.320717434472
"human_breast_cancer_ffpe","ZINB",198.941482922955
"human_breast_cancer_ffpe","ZINB",197.713617156473
"human_breast_cancer_ffpe","ZINB",196.585414416203
"human_breast_cancer_ffpe","ZINB",202.261554805401
"human_breast_cancer_ffpe","ZINB",197.359964257347
"human_breast_cancer_ffpe","ZINB",190.153893963463
"human_breast_cancer_ffpe","ZINB",195.94962152502
"human_breast_cancer_ffpe","ZINB",202.052663224782
"human_breast_cancer_ffpe","ZINB",198.962724583002
"human_breast_cancer_ffpe","ZINB",212.57899980143
"human_breast_cancer_ffpe","ZINB",194.164769857029
"human_breast_cancer_ffpe","ZINB",200.790959094519
"human_breast_cancer_ffpe","ZINB",203.494085385226
"human_breast_cancer_ffpe","ZINB",193.079385822081
"human_breast_cancer_ffpe","ZINB",197.299726370135
"human_breast_cancer_ffpe","ZINB",203.246942811755
"human_breast_cancer_ffpe","ZINB",203.508558181096
"human_breast_cancer_ffpe","ZINB",196.902160643368
"human_breast_cancer_ffpe","ZINB",203.48439217633
"human_breast_cancer_ffpe","ZINB",199.141034948372
"human_breast_cancer_ffpe","ZINB",206.982593129468
"human_breast_cancer_ffpe","ZINB",202.059484908658
"human_breast_cancer_ffpe","ZINB",200.824251191422
"human_breast_cancer_ffpe","ZINB",203.226500992851
"human_breast_cancer_ffpe","ZINB",200.878380460683
"human_breast_cancer_ffpe","ZINB",204.342974384432
"human_breast_cancer_ffpe","ZINB",200.14315528197
"human_breast_cancer_ffpe","ZINB",189.934633439237
"human_breast_cancer_ffpe","ZINB",203.975443208896
"human_breast_cancer_ffpe","ZINB",203.511482327244
"human_breast_cancer_ffpe","ZINB",204.572727164416
"human_breast_cancer_ffpe","ZINB",199.074460881652
"human_breast_cancer_ffpe","ZINB",208.136709888801
"human_breast_cancer_ffpe","ZINB",195.765380857824
"human_breast_cancer_ffpe","ZINB",204.559813741064
"human_breast_cancer_ffpe","ZINB",206.152564138205
"human_breast_cancer_ffpe","ZINB",199.424261914218
"human_breast_cancer_ffpe","ZINB",201.724819301033
"human_breast_cancer_ffpe","ZINB",199.638770651311
"human_breast_cancer_ffpe","ZINB",201.163114177919
"human_breast_cancer_ffpe","ZINB",201.540472398729
"human_breast_cancer_ffpe","ZINB",197.076412827641
"human_breast_cancer_ffpe","ZINB",189.614813542494
"human_breast_cancer_ffpe","ZINB",196.234108617951
"human_breast_cancer_ffpe","ZINB",201.399364177919
"human_breast_cancer_ffpe","ZINB",206.471754368546
"human_breast_cancer_ffpe","ZINB",199.601661437649
"human_breast_cancer_ffpe","ZINB",205.376526012708
"human_breast_cancer_ffpe","ZINB",204.06879706116
"human_breast_cancer_ffpe","ZINB",201.115664614774
"human_breast_cancer_ffpe","ZINB",196.396739872915
"human_breast_cancer_ffpe","ZINB",204.188683280381
"human_breast_cancer_ffpe","ZINB",201.262365766481
"human_breast_cancer_ffpe","ZINB",200.30869598888
"human_breast_cancer_ffpe","ZINB",197.791767871326
"human_breast_cancer_ffpe","ZINB",203.150714455917
"human_breast_cancer_ffpe","ZINB",204.107380857824
"human_breast_cancer_ffpe","ZINB",198.739953137411
"human_breast_cancer_ffpe","ZINB",202.624734312947
"human_breast_cancer_ffpe","ZINB",196.803068506751
"human_breast_cancer_ffpe","ZINB",208.40341898332
"human_breast_cancer_ffpe","ZINB",202.789595115171
"human_breast_cancer_ffpe","ZINB",200.139772041303
"human_breast_cancer_ffpe","ZINB",204.980675138999
"human_breast_cancer_ffpe","ZINB",200.10438522637
"human_breast_cancer_ffpe","ZINB",203.67229050834
"human_breast_cancer_ffpe","ZINB",194.361498014297
"human_breast_cancer_ffpe","ZINB",198.177169976172
"human_breast_cancer_ffpe","ZINB",196.172911040508
"human_breast_cancer_ffpe","ZINB",199.094177918983
"human_breast_cancer_ffpe","ZINB",209.506387212073
"human_breast_cancer_ffpe","ZINB",198.684687847498
"human_breast_cancer_ffpe","ZINB",201.322697577442
"human_breast_cancer_ffpe","ZINB",201.758896743447
"human_breast_cancer_ffpe","ZINB",196.275991461477
"human_breast_cancer_ffpe","ZINB",197.038650317712
"human_breast_cancer_ffpe","ZINB",192.678307386815
"human_breast_cancer_ffpe","ZINB",199.722284154091
"human_breast_cancer_ffpe","ZINB",201.599052621128
"human_breast_cancer_ffpe","ZINB",198.328906671962
"human_breast_cancer_ffpe","ZINB",201.743793089754
"human_breast_cancer_ffpe","ZINB",206.956248610008
"human_breast_cancer_ffpe","ZINB",197.984937847498
"human_breast_cancer_ffpe","ZINB",202.345326846704
"human_breast_cancer_ffpe","ZINB",213.76366183479
"human_breast_cancer_ffpe","ZINB",199.452154090548
"human_breast_cancer_ffpe","ZINB",202.662426131851
"human_breast_cancer_ffpe","ZINB",203.339765687053
"human_breast_cancer_ffpe","ZINB",194.447823272438
"human_breast_cancer_ffpe","ZINB",197.961021048451
"human_breast_cancer_ffpe","ZINB",207.45031076251
"human_breast_cancer_ffpe","ZINB",198.183998014297
"human_breast_cancer_ffpe","ZINB",201.995967037331
"human_breast_cancer_ffpe","ZINB",209.76193228753
"human_breast_cancer_ffpe","ZINB",209.550296862589
"human_breast_cancer_ffpe","ZINB",199.003156870532
"human_breast_cancer_ffpe","ZINB",201.802565726767
"human_breast_cancer_ffpe","ZINB",205.841466640191
"human_breast_cancer_ffpe","ZINB",203.101229150119
"human_breast_cancer_ffpe","ZINB",203.735388204925
"human_breast_cancer_ffpe","ZINB",198.872739277204
"human_breast_cancer_ffpe","ZINB",197.31175675139
"human_breast_cancer_ffpe","ZINB",199.846256155679
"human_breast_cancer_ffpe","ZINB",201.994598888006
"human_breast_cancer_ffpe","ZINB",195.376193208896
"human_breast_cancer_ffpe","ZINB",200.421267275616
"human_breast_cancer_ffpe","ZINB",201.840979348689
"human_breast_cancer_ffpe","ZINB",201.658522438443
"human_breast_cancer_ffpe","ZINB",193.136303216839
"human_breast_cancer_ffpe","ZINB",211.729336775218
"human_breast_cancer_ffpe","ZINB",198.35887132645
"human_breast_cancer_ffpe","ZINB",202.257208498809
"human_breast_cancer_ffpe","ZINB",197.239252184273
"human_breast_cancer_ffpe","ZINB",195.23789158062
"human_breast_cancer_ffpe","ZINB",202.332483518666
"human_breast_cancer_ffpe","ZINB",197.708035544083
"human_breast_cancer_ffpe","ZINB",203.237902501986
"human_breast_cancer_ffpe","ZINB",202.136673351867
"human_breast_cancer_ffpe","ZINB",199.528629864972
"human_breast_cancer_ffpe","ZINB",203.17554050834
"human_breast_cancer_ffpe","ZINB",193.127082009531
"human_breast_cancer_ffpe","ZINB",189.850517077045
"human_breast_cancer_ffpe","ZINB",197.625457505957
"human_breast_cancer_ffpe","ZINB",197.489240270056
"human_breast_cancer_ffpe","ZINB",199.314728752979
"human_breast_cancer_ffpe","ZINB",209.22213482923
"human_breast_cancer_ffpe","ZINB",210.511872319301
"human_breast_cancer_ffpe","ZINB",206.112553216839
"human_breast_cancer_ffpe","ZINB",211.581870532168
"human_breast_cancer_ffpe","ZINB",201.485132247816
"human_breast_cancer_ffpe","ZINB",196.696210881652
"human_breast_cancer_ffpe","ZINB",201.091758737093
"human_breast_cancer_ffpe","ZINB",199.207314336775
"human_breast_cancer_ffpe","ZINB",204.301539316918
"human_breast_cancer_ffpe","ZINB",211.358243844321
"human_breast_cancer_ffpe","ZINB",200.32381056394
"human_breast_cancer_ffpe","ZINB",197.440548451152
"human_breast_cancer_ffpe","ZINB",208.302165011914
"human_breast_cancer_ffpe","ZINB",201.211688641779
"human_breast_cancer_ffpe","ZINB",195.576333399523
"human_breast_cancer_ffpe","ZINB",200.20560841938
"human_breast_cancer_ffpe","ZINB",198.521703534551
"human_breast_cancer_ffpe","ZINB",201.627575456712
"human_breast_cancer_ffpe","ZINB",196.477601866561
"human_breast_cancer_ffpe","ZINB",200.60866918189
"human_breast_cancer_ffpe","ZINB",195.996002382844
"human_breast_cancer_ffpe","ZINB",201.062618943606
"human_breast_cancer_ffpe","ZINB",193.075143566322
"human_breast_cancer_ffpe","ZINB",196.43546644162
"human_breast_cancer_ffpe","ZINB",196.153670969023
"human_breast_cancer_ffpe","ZINB",201.892093328038
"human_breast_cancer_ffpe","ZINB",199.955271644162
"human_breast_cancer_ffpe","ZINB",205.422522438443
"human_breast_cancer_ffpe","ZINB",209.120091342335
"human_breast_cancer_ffpe","ZINB",198.3822299444
"human_breast_cancer_ffpe","ZINB",206.721471405878
"human_breast_cancer_ffpe","ZINB",200.367451747419
"human_breast_cancer_ffpe","ZINB",200.829151111994
"human_breast_cancer_ffpe","ZINB",202.348917394758
"human_breast_cancer_ffpe","ZINB",206.066538721207
"human_breast_cancer_ffpe","ZINB",202.75743943606
"human_breast_cancer_ffpe","ZINB",191.469138602065
"human_breast_cancer_ffpe","ZINB",200.991536338364
"human_breast_cancer_ffpe","ZINB",199.126003971406
"human_breast_cancer_ffpe","ZINB",201.370268467037
"human_breast_cancer_ffpe","ZINB",200.708368546465
"human_breast_cancer_ffpe","ZINB",205.205412827641
"human_breast_cancer_ffpe","ZINB",209.385278594122
"human_breast_cancer_ffpe","ZINB",207.988597100874
"human_breast_cancer_ffpe","ZINB",200.489057783956
"human_breast_cancer_ffpe","ZINB",199.709882049245
"human_breast_cancer_ffpe","ZINB",198.1968649722
"human_breast_cancer_ffpe","ZINB",200.933473590151
"human_breast_cancer_ffpe","ZINB",208.227131056394
"human_breast_cancer_ffpe","ZINB",206.837975377284
"human_breast_cancer_ffpe","ZINB",198.421400913423
"human_breast_cancer_ffpe","ZINB",202.133686258936
"human_breast_cancer_ffpe","ZINB",202.83073629865
"human_breast_cancer_ffpe","ZINB",198.320683478952
"human_breast_cancer_ffpe","ZINB",200.096515687053
"human_breast_cancer_ffpe","ZINB",198.905278196982
"human_breast_cancer_ffpe","ZINB",203.421654686259
"human_breast_cancer_ffpe","ZINB",196.353551826847
"human_breast_cancer_ffpe","ZINB",198.24068943606
"human_breast_cancer_ffpe","ZINB",211.510206513106
"human_breast_cancer_ffpe","ZINB",196.642391183479
"human_breast_cancer_ffpe","ZINB",203.095104845115
"human_breast_cancer_ffpe","ZINB",199.302091739476
"human_breast_cancer_ffpe","ZINB",204.945686854647
"human_breast_cancer_ffpe","ZINB",200.793876687847
"human_breast_cancer_ffpe","ZINB",203.033249007149
"human_breast_cancer_ffpe","ZINB",197.152682883241
"human_breast_cancer_ffpe","ZINB",202.082133637808
"human_breast_cancer_ffpe","ZINB",197.248353852264
"human_breast_cancer_ffpe","ZINB",200.755982327244
"human_breast_cancer_ffpe","ZINB",201.531257347101
"human_breast_cancer_ffpe","ZINB",203.282220015886
"human_breast_cancer_ffpe","ZINB",197.08385127085
"human_breast_cancer_ffpe","ZINB",204.457811159651
"human_breast_cancer_ffpe","ZINB",193.995747815727
"human_breast_cancer_ffpe","ZINB",192.824193010326
"human_breast_cancer_ffpe","ZINB",201.508792096902
"human_breast_cancer_ffpe","ZINB",191.33295949166
"human_breast_cancer_ffpe","ZINB",202.125402501986
"human_breast_cancer_ffpe","ZINB",200.247171167593
"human_breast_cancer_ffpe","ZINB",203.730562351072
"human_breast_cancer_ffpe","ZINB",203.348073669579
"human_breast_cancer_ffpe","ZINB",207.787841143765
"human_breast_cancer_ffpe","ZINB",207.46806791104
"human_breast_cancer_ffpe","ZINB",203.00562172359
"human_breast_cancer_ffpe","ZINB",199.596257545671
"human_breast_cancer_ffpe","ZINB",202.577321485306
"human_breast_cancer_ffpe","ZINB",205.957035345512
"human_breast_cancer_ffpe","ZINB",207.505530579825
"human_breast_cancer_ffpe","ZINB",208.543005162828
"human_breast_cancer_ffpe","ZINB",200.652492454329
"human_breast_cancer_ffpe","ZINB",203.815224980143
"human_breast_cancer_ffpe","ZINB",206.703880262113
"human_breast_cancer_ffpe","ZINB",215.627739674345
"human_breast_cancer_ffpe","ZINB",209.776114376489
"human_breast_cancer_ffpe","ZINB",203.32610822081
"human_breast_cancer_ffpe","ZINB",209.894913423352
"human_breast_cancer_ffpe","ZINB",199.085300833995
"human_breast_cancer_ffpe","ZINB",202.062272239873
"human_breast_cancer_ffpe","ZINB",202.687284749801
"human_breast_cancer_ffpe","ZINB",202.720231731533
"human_breast_cancer_ffpe","ZINB",204.227798252581
"human_breast_cancer_ffpe","ZINB",202.555442613185
"human_breast_cancer_ffpe","ZINB",205.747204328832
"human_breast_cancer_ffpe","ZINB",210.003407664813
"human_breast_cancer_ffpe","ZINB",203.555380262113
"human_breast_cancer_ffpe","ZINB",203.11601330421
"human_breast_cancer_ffpe","ZINB",201.535091143765
"human_breast_cancer_ffpe","ZINB",206.524625099285
"human_breast_cancer_ffpe","ZINB",198.601675138999
"human_breast_cancer_ffpe","ZINB",200.238008141382
"human_breast_cancer_ffpe","ZINB",194.689042692613
"human_breast_cancer_ffpe","ZINB",209.371931890389
"human_breast_cancer_ffpe","ZINB",204.305605639396
"human_breast_cancer_ffpe","ZINB",205.158985901509
"human_breast_cancer_ffpe","ZINB",197.918794876886
"human_breast_cancer_ffpe","ZINB",204.197902501986
"human_breast_cancer_ffpe","ZINB",201.203021842732
"human_breast_cancer_ffpe","ZINB",203.688430698967
"human_breast_cancer_ffpe","ZINB",204.298137013503
"human_breast_cancer_ffpe","ZINB",215.503084988086
"human_breast_cancer_ffpe","ZINB",209.060572279587
"human_breast_cancer_ffpe","ZINB",205.78582446386
"human_breast_cancer_ffpe","ZINB",202.017924344718
"human_breast_cancer_ffpe","ZINB",195.473325258141
"human_breast_cancer_ffpe","ZINB",205.436778395552
"human_breast_cancer_ffpe","ZINB",211.155167990469
"human_breast_cancer_ffpe","ZINB",203.116860603654
"human_breast_cancer_ffpe","ZINB",206.539746227164
"human_breast_cancer_ffpe","ZINB",205.987528792693
"human_breast_cancer_ffpe","ZINB",200.197320095314
"human_breast_cancer_ffpe","ZINB",204.980579030977
"human_breast_cancer_ffpe","ZINB",206.394582803813
"human_breast_cancer_ffpe","ZINB",208.850715250199
"human_breast_cancer_ffpe","ZINB",198.519502184273
"human_breast_cancer_ffpe","ZINB",208.231265488483
"human_breast_cancer_ffpe","ZINB",206.35229706116
"human_breast_cancer_ffpe","ZINB",209.981424543288
"human_breast_cancer_ffpe","ZINB",202.205875099285
"human_breast_cancer_ffpe","ZINB",208.822228355838
"human_breast_cancer_ffpe","ZINB",197.741008935663
"human_breast_cancer_ffpe","ZINB",199.194274424146
"human_breast_cancer_ffpe","ZINB",197.870306592534
"human_breast_cancer_ffpe","ZINB",202.555488284353
"human_breast_cancer_ffpe","ZINB",210.778379864972
"human_breast_cancer_ffpe","ZINB",213.454226767276
"human_breast_cancer_ffpe","ZINB",199.96363482923
"human_breast_cancer_ffpe","ZINB",199.578347498014
"human_breast_cancer_ffpe","ZINB",207.10845293884
"human_breast_cancer_ffpe","ZINB",216.40874324861
"human_breast_cancer_ffpe","ZINB",205.709782565528
"human_breast_cancer_ffpe","ZINB",205.886662827641
"human_breast_cancer_ffpe","ZINB",210.882402501986
"human_breast_cancer_ffpe","ZINB",202.479931294678
"human_breast_cancer_ffpe","ZINB",207.141389594917
"human_breast_cancer_ffpe","ZINB",203.222137013503
"human_breast_cancer_ffpe","ZINB",202.369032168388
"human_breast_cancer_ffpe","ZINB",204.692246028594
"human_breast_cancer_ffpe","ZINB",204.305277799841
"human_breast_cancer_ffpe","ZINB",202.062930301827
"human_breast_cancer_ffpe","ZINB",201.240855639396
"human_breast_cancer_ffpe","ZINB",208.058950555997
"human_breast_cancer_ffpe","ZINB",212.445827243844
"human_breast_cancer_ffpe","ZINB",214.888679507546
"human_breast_cancer_ffpe","ZINB",211.010120730739
"human_breast_cancer_ffpe","ZINB",206.91333121525
"human_breast_cancer_ffpe","ZINB",209.22533101668
"human_breast_cancer_ffpe","ZINB",206.882162827641
"human_breast_cancer_ffpe","ZINB",200.252833796664
"human_breast_cancer_ffpe","ZINB",204.397127482129
"human_breast_cancer_ffpe","ZINB",207.440593328038
"human_breast_cancer_ffpe","ZINB",201.951722398729
"human_breast_cancer_ffpe","ZINB",205.917868546465
"human_breast_cancer_ffpe","ZINB",198.563689634631
"human_breast_cancer_ffpe","ZINB",201.350751787133
